Entity,Code,Day,new_vaccinations_smoothed
Albania,ALB,2021-05-04,17219
Albania,ALB,2021-05-05,17565
Albania,ALB,2021-05-06,16997
Albania,ALB,2021-05-07,15541
Albania,ALB,2021-05-08,14677
Albania,ALB,2021-05-09,13462
Albania,ALB,2021-05-10,13637
Albania,ALB,2021-05-11,12160
Albania,ALB,2021-05-12,10870
Albania,ALB,2021-05-13,9445
Albania,ALB,2021-05-14,9662
Albania,ALB,2021-05-15,9355
Albania,ALB,2021-05-16,10166
Albania,ALB,2021-05-17,9589
Albania,ALB,2021-05-18,9491
Albania,ALB,2021-05-19,9305
Albania,ALB,2021-05-20,9344
Albania,ALB,2021-05-21,7931
Albania,ALB,2021-05-22,7212
Albania,ALB,2021-05-23,6493
Albania,ALB,2021-05-24,6436
Albania,ALB,2021-05-25,6873
Albania,ALB,2021-05-26,7311
Albania,ALB,2021-05-27,7900
Albania,ALB,2021-05-28,7798
Albania,ALB,2021-05-29,7869
Albania,ALB,2021-05-30,7941
Albania,ALB,2021-05-31,7332
Albania,ALB,2021-06-01,6183
Albania,ALB,2021-06-02,4978
Albania,ALB,2021-06-03,4040
Albania,ALB,2021-06-04,3951
Albania,ALB,2021-06-05,3863
Albania,ALB,2021-06-06,3774
Albania,ALB,2021-06-07,3889
Albania,ALB,2021-06-08,4236
Albania,ALB,2021-06-09,4675
Albania,ALB,2021-06-10,5105
Albania,ALB,2021-06-11,5599
Albania,ALB,2021-06-12,5716
Albania,ALB,2021-06-13,5401
Albania,ALB,2021-06-14,5550
Albania,ALB,2021-06-15,5491
Albania,ALB,2021-06-16,5382
Albania,ALB,2021-06-17,5654
Albania,ALB,2021-06-18,5492
Albania,ALB,2021-06-19,5707
Albania,ALB,2021-06-20,6355
Albania,ALB,2021-06-21,6788
Albania,ALB,2021-06-22,7571
Albania,ALB,2021-06-23,8378
Albania,ALB,2021-06-24,8608
Albania,ALB,2021-06-25,8472
Albania,ALB,2021-06-26,8335
Albania,ALB,2021-06-27,8198
Albania,ALB,2021-06-28,7627
Albania,ALB,2021-06-29,7724
Albania,ALB,2021-06-30,7880
Albania,ALB,2021-07-01,7371
Albania,ALB,2021-07-02,7639
Albania,ALB,2021-07-03,7409
Albania,ALB,2021-07-04,7178
Albania,ALB,2021-07-05,7235
Albania,ALB,2021-07-06,6366
Albania,ALB,2021-07-07,5376
Albania,ALB,2021-07-08,5259
Albania,ALB,2021-07-09,5008
Albania,ALB,2021-07-10,5198
Albania,ALB,2021-07-11,4893
Albania,ALB,2021-07-12,5022
Albania,ALB,2021-07-13,5086
Albania,ALB,2021-07-14,5405
Albania,ALB,2021-07-15,5830
Albania,ALB,2021-07-16,6213
Albania,ALB,2021-07-17,6532
Albania,ALB,2021-07-18,6652
Albania,ALB,2021-07-19,6666
Albania,ALB,2021-07-20,6680
Albania,ALB,2021-07-21,7422
Albania,ALB,2021-07-22,8240
Albania,ALB,2021-07-23,8486
Albania,ALB,2021-07-24,8853
Albania,ALB,2021-07-25,9915
Albania,ALB,2021-07-26,10447
Albania,ALB,2021-07-27,10978
Albania,ALB,2021-07-28,10581
Albania,ALB,2021-07-29,9998
Albania,ALB,2021-07-30,10200
Albania,ALB,2021-07-31,9975
Albania,ALB,2021-08-01,9188
Albania,ALB,2021-08-02,9106
Albania,ALB,2021-08-03,8910
Albania,ALB,2021-08-04,8555
Albania,ALB,2021-08-05,8324
Albania,ALB,2021-08-06,7785
Albania,ALB,2021-08-07,7673
Albania,ALB,2021-08-08,8124
Albania,ALB,2021-08-09,8191
Albania,ALB,2021-08-10,8371
Albania,ALB,2021-08-11,8679
Albania,ALB,2021-08-12,8863
Albania,ALB,2021-08-13,9236
Albania,ALB,2021-08-14,8993
Albania,ALB,2021-08-15,8749
Albania,ALB,2021-08-16,8666
Albania,ALB,2021-08-17,8586
Albania,ALB,2021-08-18,8447
Albania,ALB,2021-08-19,8307
Albania,ALB,2021-08-20,7970
Albania,ALB,2021-08-21,8250
Albania,ALB,2021-08-22,7938
Albania,ALB,2021-08-23,7994
Albania,ALB,2021-08-24,8007
Albania,ALB,2021-08-25,8053
Albania,ALB,2021-08-26,8240
Albania,ALB,2021-08-27,8884
Albania,ALB,2021-08-28,9003
Albania,ALB,2021-08-29,9714
Albania,ALB,2021-08-30,10191
Albania,ALB,2021-08-31,10847
Albania,ALB,2021-09-01,11371
Albania,ALB,2021-09-02,11999
Albania,ALB,2021-09-03,11679
Albania,ALB,2021-09-04,11885
Albania,ALB,2021-09-05,12091
Albania,ALB,2021-09-06,11598
Albania,ALB,2021-09-07,11616
Albania,ALB,2021-09-08,11723
Albania,ALB,2021-09-09,11358
Albania,ALB,2021-09-10,11406
Albania,ALB,2021-09-11,11233
Albania,ALB,2021-09-12,10308
Albania,ALB,2021-09-13,10132
Albania,ALB,2021-09-14,9212
Albania,ALB,2021-09-15,8332
Albania,ALB,2021-09-16,7655
Albania,ALB,2021-09-17,7238
Albania,ALB,2021-09-18,6695
Albania,ALB,2021-09-19,6905
Albania,ALB,2021-09-20,6777
Albania,ALB,2021-09-21,6783
Albania,ALB,2021-09-22,6922
Albania,ALB,2021-09-23,7237
Albania,ALB,2021-09-24,7617
Albania,ALB,2021-09-25,7955
Albania,ALB,2021-09-26,8294
Albania,ALB,2021-09-27,8220
Albania,ALB,2021-09-28,8344
Albania,ALB,2021-09-29,8351
Albania,ALB,2021-09-30,8247
Albania,ALB,2021-10-01,7936
Albania,ALB,2021-10-02,7899
Albania,ALB,2021-10-03,7491
Albania,ALB,2021-10-04,7083
Albania,ALB,2021-10-05,6792
Albania,ALB,2021-10-06,6506
Albania,ALB,2021-10-07,6087
Albania,ALB,2021-10-08,5784
Albania,ALB,2021-10-09,5616
Albania,ALB,2021-10-10,5600
Albania,ALB,2021-10-11,5584
Albania,ALB,2021-10-12,5556
Albania,ALB,2021-10-13,5498
Albania,ALB,2021-10-14,5381
Albania,ALB,2021-10-15,5304
Albania,ALB,2021-10-16,5205
Albania,ALB,2021-10-17,5326
Albania,ALB,2021-10-18,5552
Albania,ALB,2021-10-19,5457
Albania,ALB,2021-10-20,5434
Albania,ALB,2021-10-21,5527
Albania,ALB,2021-10-22,5603
Albania,ALB,2021-10-23,5448
Albania,ALB,2021-10-24,5292
Albania,ALB,2021-10-25,5247
Albania,ALB,2021-10-26,5226
Albania,ALB,2021-10-27,5204
Albania,ALB,2021-10-28,5188
Albania,ALB,2021-10-29,5126
Albania,ALB,2021-10-30,4940
Albania,ALB,2021-10-31,4754
Albania,ALB,2021-11-01,4353
Albania,ALB,2021-11-02,4717
Albania,ALB,2021-11-03,5080
Albania,ALB,2021-11-04,5139
Albania,ALB,2021-11-05,5261
Albania,ALB,2021-11-06,5739
Albania,ALB,2021-11-07,5709
Albania,ALB,2021-11-08,6485
Albania,ALB,2021-11-09,6447
Albania,ALB,2021-11-10,6481
Albania,ALB,2021-11-11,6800
Albania,ALB,2021-11-12,6886
Albania,ALB,2021-11-13,6972
Albania,ALB,2021-11-14,7565
Albania,ALB,2021-11-15,7611
Albania,ALB,2021-11-16,7656
Albania,ALB,2021-11-17,7655
Albania,ALB,2021-11-18,7648
Albania,ALB,2021-11-19,7491
Albania,ALB,2021-11-20,7334
Albania,ALB,2021-11-21,7177
Albania,ALB,2021-11-22,7132
Albania,ALB,2021-11-23,7087
Albania,ALB,2021-11-24,7016
Albania,ALB,2021-11-25,6859
Albania,ALB,2021-11-26,6790
Albania,ALB,2021-11-27,6720
Albania,ALB,2021-11-28,6651
Albania,ALB,2021-11-29,5788
Albania,ALB,2021-11-30,4925
Albania,ALB,2021-12-01,5304
Albania,ALB,2021-12-02,5639
Albania,ALB,2021-12-03,6271
Albania,ALB,2021-12-04,6347
Albania,ALB,2021-12-05,6424
Albania,ALB,2021-12-06,7442
Albania,ALB,2021-12-07,8594
Albania,ALB,2021-12-08,7773
Albania,ALB,2021-12-09,7491
Albania,ALB,2021-12-10,7209
Albania,ALB,2021-12-11,7482
Albania,ALB,2021-12-12,7755
Albania,ALB,2021-12-13,7861
Albania,ALB,2021-12-14,7886
Albania,ALB,2021-12-15,8580
Albania,ALB,2021-12-16,8689
Albania,ALB,2021-12-17,8798
Albania,ALB,2021-12-18,8907
Albania,ALB,2021-12-19,8767
Albania,ALB,2021-12-20,8276
Albania,ALB,2021-12-21,7731
Albania,ALB,2021-12-22,7444
Albania,ALB,2021-12-23,7389
Albania,ALB,2021-12-24,7078
Albania,ALB,2021-12-25,6768
Albania,ALB,2021-12-26,6706
Albania,ALB,2021-12-27,6645
Albania,ALB,2021-12-28,6583
Algeria,DZA,2021-01-30,30
Algeria,DZA,2021-01-31,1889
Algeria,DZA,2021-02-01,2509
Algeria,DZA,2021-02-02,2819
Algeria,DZA,2021-02-03,3005
Algeria,DZA,2021-02-04,3129
Algeria,DZA,2021-02-05,3217
Algeria,DZA,2021-02-06,3748
Algeria,DZA,2021-02-07,3748
Algeria,DZA,2021-02-08,3748
Algeria,DZA,2021-02-09,3748
Algeria,DZA,2021-02-10,3748
Algeria,DZA,2021-02-11,3748
Algeria,DZA,2021-02-12,3748
Algeria,DZA,2021-02-13,3748
Algeria,DZA,2021-02-14,3748
Algeria,DZA,2021-02-15,3748
Algeria,DZA,2021-02-16,3748
Algeria,DZA,2021-02-17,3748
Algeria,DZA,2021-02-18,3748
Algeria,DZA,2021-02-19,3748
Algeria,DZA,2021-02-20,6409
Algeria,DZA,2021-02-21,9069
Algeria,DZA,2021-02-22,11729
Algeria,DZA,2021-02-23,14389
Algeria,DZA,2021-02-24,17049
Algeria,DZA,2021-02-25,19709
Algeria,DZA,2021-02-26,22369
Algeria,DZA,2021-02-27,22369
Algeria,DZA,2021-02-28,22369
Algeria,DZA,2021-03-01,22369
Algeria,DZA,2021-03-02,22369
Algeria,DZA,2021-03-03,22369
Algeria,DZA,2021-03-04,22369
Algeria,DZA,2021-03-05,22369
Algeria,DZA,2021-03-06,22369
Algeria,DZA,2021-03-07,22369
Algeria,DZA,2021-03-08,22369
Algeria,DZA,2021-03-09,22369
Algeria,DZA,2021-03-10,22369
Algeria,DZA,2021-03-11,22369
Algeria,DZA,2021-03-12,22369
Algeria,DZA,2021-03-13,22369
Algeria,DZA,2021-03-14,22369
Algeria,DZA,2021-03-15,22369
Algeria,DZA,2021-03-16,22369
Algeria,DZA,2021-03-17,22369
Algeria,DZA,2021-03-18,22369
Algeria,DZA,2021-03-19,22369
Algeria,DZA,2021-03-20,22369
Algeria,DZA,2021-03-21,22369
Algeria,DZA,2021-03-22,22369
Algeria,DZA,2021-03-23,22369
Algeria,DZA,2021-03-24,22369
Algeria,DZA,2021-03-25,22369
Algeria,DZA,2021-03-26,22369
Algeria,DZA,2021-03-27,22369
Algeria,DZA,2021-03-28,22369
Algeria,DZA,2021-03-29,22369
Algeria,DZA,2021-03-30,22369
Algeria,DZA,2021-03-31,22369
Algeria,DZA,2021-04-01,22369
Algeria,DZA,2021-04-02,22369
Algeria,DZA,2021-04-03,22369
Algeria,DZA,2021-04-04,22369
Algeria,DZA,2021-04-05,22369
Algeria,DZA,2021-04-06,22369
Algeria,DZA,2021-04-07,22369
Algeria,DZA,2021-04-08,22369
Algeria,DZA,2021-04-09,22369
Algeria,DZA,2021-04-10,22369
Algeria,DZA,2021-04-11,22369
Algeria,DZA,2021-04-12,22369
Algeria,DZA,2021-04-13,22369
Algeria,DZA,2021-04-14,22369
Algeria,DZA,2021-04-15,22369
Algeria,DZA,2021-04-16,22369
Algeria,DZA,2021-04-17,22369
Algeria,DZA,2021-04-18,22369
Algeria,DZA,2021-04-19,22369
Algeria,DZA,2021-04-20,22369
Algeria,DZA,2021-04-21,22369
Algeria,DZA,2021-04-22,22369
Algeria,DZA,2021-04-23,22369
Algeria,DZA,2021-04-24,22369
Algeria,DZA,2021-04-25,22369
Algeria,DZA,2021-04-26,22369
Algeria,DZA,2021-04-27,22369
Algeria,DZA,2021-04-28,22369
Algeria,DZA,2021-04-29,22369
Algeria,DZA,2021-04-30,22369
Algeria,DZA,2021-05-01,22369
Algeria,DZA,2021-05-02,22369
Algeria,DZA,2021-05-03,22369
Algeria,DZA,2021-05-04,22369
Algeria,DZA,2021-05-05,22369
Algeria,DZA,2021-05-06,22369
Algeria,DZA,2021-05-07,22369
Algeria,DZA,2021-05-08,22369
Algeria,DZA,2021-05-09,22369
Algeria,DZA,2021-05-10,22369
Algeria,DZA,2021-05-11,22369
Algeria,DZA,2021-05-12,22369
Algeria,DZA,2021-05-13,22369
Algeria,DZA,2021-05-14,22369
Algeria,DZA,2021-05-15,22369
Algeria,DZA,2021-05-16,22369
Algeria,DZA,2021-05-17,22369
Algeria,DZA,2021-05-18,22369
Algeria,DZA,2021-05-19,22369
Algeria,DZA,2021-05-20,22369
Algeria,DZA,2021-05-21,22369
Algeria,DZA,2021-05-22,22369
Algeria,DZA,2021-05-23,22369
Algeria,DZA,2021-05-24,22369
Algeria,DZA,2021-05-25,22369
Algeria,DZA,2021-05-26,22369
Algeria,DZA,2021-05-27,22369
Algeria,DZA,2021-05-28,22369
Algeria,DZA,2021-05-29,22369
Algeria,DZA,2021-05-30,22369
Algeria,DZA,2021-05-31,22369
Algeria,DZA,2021-06-01,22369
Algeria,DZA,2021-06-02,22369
Algeria,DZA,2021-06-03,22369
Algeria,DZA,2021-06-04,22369
Algeria,DZA,2021-06-05,22369
Algeria,DZA,2021-06-06,22369
Algeria,DZA,2021-06-07,22369
Algeria,DZA,2021-06-08,22369
Algeria,DZA,2021-06-09,22369
Algeria,DZA,2021-06-10,22369
Algeria,DZA,2021-06-11,22369
Algeria,DZA,2021-06-12,22369
Algeria,DZA,2021-06-13,22369
Algeria,DZA,2021-06-14,22369
Algeria,DZA,2021-06-15,22369
Algeria,DZA,2021-06-16,22369
Algeria,DZA,2021-06-17,22369
Algeria,DZA,2021-06-18,22369
Algeria,DZA,2021-06-19,22369
Algeria,DZA,2021-06-20,22369
Algeria,DZA,2021-06-21,22369
Algeria,DZA,2021-06-22,22369
Algeria,DZA,2021-06-23,22369
Algeria,DZA,2021-06-24,22369
Algeria,DZA,2021-06-25,22369
Algeria,DZA,2021-06-26,22369
Algeria,DZA,2021-06-27,22369
Algeria,DZA,2021-06-28,22369
Algeria,DZA,2021-06-29,22369
Algeria,DZA,2021-06-30,22369
Algeria,DZA,2021-07-01,22369
Algeria,DZA,2021-07-02,22369
Algeria,DZA,2021-07-03,22369
Algeria,DZA,2021-07-04,22369
Algeria,DZA,2021-07-05,22369
Algeria,DZA,2021-07-06,22369
Algeria,DZA,2021-07-07,22369
Algeria,DZA,2021-07-08,22369
Algeria,DZA,2021-07-09,22369
Algeria,DZA,2021-07-10,22369
Algeria,DZA,2021-07-11,22369
Algeria,DZA,2021-07-12,22369
Algeria,DZA,2021-07-13,22369
Algeria,DZA,2021-07-14,22369
Algeria,DZA,2021-07-15,22369
Algeria,DZA,2021-07-16,22369
Algeria,DZA,2021-07-17,22369
Algeria,DZA,2021-07-18,22369
Algeria,DZA,2021-07-19,22369
Algeria,DZA,2021-07-20,22369
Algeria,DZA,2021-07-21,22369
Algeria,DZA,2021-07-22,22369
Algeria,DZA,2021-07-23,22369
Algeria,DZA,2021-07-24,22369
Algeria,DZA,2021-07-25,22369
Algeria,DZA,2021-07-26,22369
Algeria,DZA,2021-07-27,22369
Algeria,DZA,2021-07-28,22369
Algeria,DZA,2021-07-29,22369
Algeria,DZA,2021-07-30,22369
Algeria,DZA,2021-07-31,22369
Algeria,DZA,2021-08-01,22369
Algeria,DZA,2021-08-02,22369
Algeria,DZA,2021-08-03,22369
Algeria,DZA,2021-08-04,22369
Algeria,DZA,2021-08-05,22369
Algeria,DZA,2021-08-06,22369
Algeria,DZA,2021-08-07,22369
Algeria,DZA,2021-08-08,22369
Algeria,DZA,2021-08-09,22369
Algeria,DZA,2021-08-10,22369
Algeria,DZA,2021-08-11,22369
Algeria,DZA,2021-08-12,22369
Algeria,DZA,2021-08-13,22369
Algeria,DZA,2021-08-14,22369
Algeria,DZA,2021-08-15,22369
Algeria,DZA,2021-08-16,22369
Algeria,DZA,2021-08-17,22369
Algeria,DZA,2021-08-18,22369
Algeria,DZA,2021-08-19,22369
Algeria,DZA,2021-08-20,22369
Algeria,DZA,2021-08-21,55877
Algeria,DZA,2021-08-22,89385
Algeria,DZA,2021-08-23,122894
Algeria,DZA,2021-08-24,156402
Algeria,DZA,2021-08-25,189911
Algeria,DZA,2021-08-26,223419
Algeria,DZA,2021-08-27,256927
Algeria,DZA,2021-08-28,256927
Algeria,DZA,2021-08-29,256927
Algeria,DZA,2021-08-30,256927
Algeria,DZA,2021-08-31,256927
Algeria,DZA,2021-09-01,256927
Algeria,DZA,2021-09-02,256927
Algeria,DZA,2021-09-03,256927
Algeria,DZA,2021-09-04,256927
Algeria,DZA,2021-09-05,255753
Algeria,DZA,2021-09-06,254579
Algeria,DZA,2021-09-07,253405
Algeria,DZA,2021-09-08,252230
Algeria,DZA,2021-09-09,251056
Algeria,DZA,2021-09-10,249882
Algeria,DZA,2021-09-11,248708
Algeria,DZA,2021-09-12,248708
Algeria,DZA,2021-09-13,213841
Algeria,DZA,2021-09-14,178974
Algeria,DZA,2021-09-15,144107
Algeria,DZA,2021-09-16,109240
Algeria,DZA,2021-09-17,74373
Algeria,DZA,2021-09-18,39507
Algeria,DZA,2021-09-19,4640
Algeria,DZA,2021-09-20,4640
Algeria,DZA,2021-09-21,4640
Algeria,DZA,2021-09-22,4640
Algeria,DZA,2021-09-23,4640
Algeria,DZA,2021-09-24,4640
Algeria,DZA,2021-09-25,4640
Algeria,DZA,2021-09-26,9055
Algeria,DZA,2021-09-27,13469
Algeria,DZA,2021-09-28,17884
Algeria,DZA,2021-09-29,22299
Algeria,DZA,2021-09-30,26714
Algeria,DZA,2021-10-01,31129
Algeria,DZA,2021-10-02,35543
Algeria,DZA,2021-10-03,35543
Algeria,DZA,2021-10-04,35543
Algeria,DZA,2021-10-05,35543
Algeria,DZA,2021-10-06,35543
Algeria,DZA,2021-10-07,35543
Algeria,DZA,2021-10-08,35543
Algeria,DZA,2021-10-09,35543
Algeria,DZA,2021-10-10,35543
Algeria,DZA,2021-10-11,35543
Algeria,DZA,2021-10-12,35543
Algeria,DZA,2021-10-13,35543
Algeria,DZA,2021-10-14,35543
Algeria,DZA,2021-10-15,35543
Algeria,DZA,2021-10-16,35543
Algeria,DZA,2021-10-17,35543
Algeria,DZA,2021-10-18,35543
Algeria,DZA,2021-10-19,35543
Algeria,DZA,2021-10-20,35543
Algeria,DZA,2021-10-21,35543
Algeria,DZA,2021-10-22,35543
Algeria,DZA,2021-10-23,35543
Algeria,DZA,2021-10-24,35543
Algeria,DZA,2021-10-25,33703
Algeria,DZA,2021-10-26,31863
Algeria,DZA,2021-10-27,30022
Algeria,DZA,2021-10-28,26403
Algeria,DZA,2021-10-29,22784
Algeria,DZA,2021-10-30,19165
Algeria,DZA,2021-10-31,18467
Algeria,DZA,2021-11-01,19609
Algeria,DZA,2021-11-02,20751
Algeria,DZA,2021-11-03,18581
Algeria,DZA,2021-11-04,18189
Algeria,DZA,2021-11-05,17796
Algeria,DZA,2021-11-06,17404
Algeria,DZA,2021-11-07,14091
Algeria,DZA,2021-11-08,10779
Algeria,DZA,2021-11-09,8134
Algeria,DZA,2021-11-10,8801
Algeria,DZA,2021-11-11,9469
Algeria,DZA,2021-11-12,10137
Algeria,DZA,2021-11-13,10805
Algeria,DZA,2021-11-14,21027
Algeria,DZA,2021-11-15,31249
Algeria,DZA,2021-11-16,40803
Algeria,DZA,2021-11-17,50357
Algeria,DZA,2021-11-18,59911
Algeria,DZA,2021-11-19,69466
Algeria,DZA,2021-11-20,79020
Algeria,DZA,2021-11-21,79020
Algeria,DZA,2021-11-22,71092
Algeria,DZA,2021-11-23,61916
Algeria,DZA,2021-11-24,52741
Algeria,DZA,2021-11-25,43565
Algeria,DZA,2021-11-26,34739
Algeria,DZA,2021-11-27,25914
Algeria,DZA,2021-11-28,17088
Algeria,DZA,2021-11-29,16190
Algeria,DZA,2021-11-30,35110
Algeria,DZA,2021-12-01,34469
Algeria,DZA,2021-12-02,33828
Algeria,DZA,2021-12-03,32838
Algeria,DZA,2021-12-04,31847
Algeria,DZA,2021-12-05,30856
Algeria,DZA,2021-12-06,29865
Algeria,DZA,2021-12-07,10305
Algeria,DZA,2021-12-08,10305
Algeria,DZA,2021-12-09,10305
Algeria,DZA,2021-12-10,10305
Algeria,DZA,2021-12-11,10305
Algeria,DZA,2021-12-12,10305
Algeria,DZA,2021-12-13,10305
Algeria,DZA,2021-12-14,10305
Algeria,DZA,2021-12-15,11037
Algeria,DZA,2021-12-16,11770
Algeria,DZA,2021-12-17,12503
Algeria,DZA,2021-12-18,13235
Algeria,DZA,2021-12-19,13968
Algeria,DZA,2021-12-20,14700
Algeria,DZA,2021-12-21,15433
Andorra,AND,2021-01-26,66
Andorra,AND,2021-01-27,66
Andorra,AND,2021-01-28,66
Andorra,AND,2021-01-29,66
Andorra,AND,2021-01-30,66
Andorra,AND,2021-01-31,66
Andorra,AND,2021-02-01,66
Andorra,AND,2021-02-02,60
Andorra,AND,2021-02-03,55
Andorra,AND,2021-02-04,50
Andorra,AND,2021-02-05,44
Andorra,AND,2021-02-06,39
Andorra,AND,2021-02-07,34
Andorra,AND,2021-02-08,28
Andorra,AND,2021-02-09,28
Andorra,AND,2021-02-10,28
Andorra,AND,2021-02-11,48
Andorra,AND,2021-02-12,68
Andorra,AND,2021-02-13,74
Andorra,AND,2021-02-14,81
Andorra,AND,2021-02-15,87
Andorra,AND,2021-02-16,94
Andorra,AND,2021-02-17,100
Andorra,AND,2021-02-18,87
Andorra,AND,2021-02-19,74
Andorra,AND,2021-02-20,71
Andorra,AND,2021-02-21,67
Andorra,AND,2021-02-22,64
Andorra,AND,2021-02-23,60
Andorra,AND,2021-02-24,57
Andorra,AND,2021-02-25,56
Andorra,AND,2021-02-26,55
Andorra,AND,2021-02-27,63
Andorra,AND,2021-02-28,72
Andorra,AND,2021-03-01,80
Andorra,AND,2021-03-02,89
Andorra,AND,2021-03-03,97
Andorra,AND,2021-03-04,103
Andorra,AND,2021-03-05,108
Andorra,AND,2021-03-06,108
Andorra,AND,2021-03-07,108
Andorra,AND,2021-03-08,108
Andorra,AND,2021-03-09,186
Andorra,AND,2021-03-10,264
Andorra,AND,2021-03-11,347
Andorra,AND,2021-03-12,430
Andorra,AND,2021-03-13,513
Andorra,AND,2021-03-14,596
Andorra,AND,2021-03-15,679
Andorra,AND,2021-03-16,619
Andorra,AND,2021-03-17,559
Andorra,AND,2021-03-18,493
Andorra,AND,2021-03-19,428
Andorra,AND,2021-03-20,357
Andorra,AND,2021-03-21,287
Andorra,AND,2021-03-22,217
Andorra,AND,2021-03-23,212
Andorra,AND,2021-03-24,207
Andorra,AND,2021-03-25,202
Andorra,AND,2021-03-26,197
Andorra,AND,2021-03-27,197
Andorra,AND,2021-03-28,197
Andorra,AND,2021-03-29,197
Andorra,AND,2021-03-30,197
Andorra,AND,2021-03-31,197
Andorra,AND,2021-04-01,197
Andorra,AND,2021-04-02,197
Andorra,AND,2021-04-03,197
Andorra,AND,2021-04-04,197
Andorra,AND,2021-04-05,573
Andorra,AND,2021-04-06,588
Andorra,AND,2021-04-07,603
Andorra,AND,2021-04-08,619
Andorra,AND,2021-04-09,634
Andorra,AND,2021-04-10,649
Andorra,AND,2021-04-11,664
Andorra,AND,2021-04-12,542
Andorra,AND,2021-04-13,649
Andorra,AND,2021-04-14,755
Andorra,AND,2021-04-15,862
Andorra,AND,2021-04-16,969
Andorra,AND,2021-04-17,1075
Andorra,AND,2021-04-18,1182
Andorra,AND,2021-04-19,1050
Andorra,AND,2021-04-20,943
Andorra,AND,2021-04-21,835
Andorra,AND,2021-04-22,728
Andorra,AND,2021-04-23,621
Andorra,AND,2021-04-24,513
Andorra,AND,2021-04-25,406
Andorra,AND,2021-04-26,298
Andorra,AND,2021-04-27,264
Andorra,AND,2021-04-28,229
Andorra,AND,2021-04-29,194
Andorra,AND,2021-04-30,159
Andorra,AND,2021-05-01,124
Andorra,AND,2021-05-02,89
Andorra,AND,2021-05-03,54
Andorra,AND,2021-05-04,102
Andorra,AND,2021-05-05,151
Andorra,AND,2021-05-06,199
Andorra,AND,2021-05-07,248
Andorra,AND,2021-05-08,296
Andorra,AND,2021-05-09,345
Andorra,AND,2021-05-10,393
Andorra,AND,2021-05-11,351
Andorra,AND,2021-05-12,309
Andorra,AND,2021-05-13,267
Andorra,AND,2021-05-14,224
Andorra,AND,2021-05-15,182
Andorra,AND,2021-05-16,140
Andorra,AND,2021-05-17,98
Andorra,AND,2021-05-18,120
Andorra,AND,2021-05-19,143
Andorra,AND,2021-05-20,166
Andorra,AND,2021-05-21,189
Andorra,AND,2021-05-22,212
Andorra,AND,2021-05-23,234
Andorra,AND,2021-05-24,257
Andorra,AND,2021-05-25,257
Andorra,AND,2021-05-26,257
Andorra,AND,2021-05-27,257
Andorra,AND,2021-05-28,257
Andorra,AND,2021-05-29,257
Andorra,AND,2021-05-30,257
Andorra,AND,2021-05-31,257
Andorra,AND,2021-06-01,334
Andorra,AND,2021-06-02,410
Andorra,AND,2021-06-03,487
Andorra,AND,2021-06-04,564
Andorra,AND,2021-06-05,640
Andorra,AND,2021-06-06,717
Andorra,AND,2021-06-07,794
Andorra,AND,2021-06-08,877
Andorra,AND,2021-06-09,960
Andorra,AND,2021-06-10,1043
Andorra,AND,2021-06-11,1127
Andorra,AND,2021-06-12,1210
Andorra,AND,2021-06-13,1293
Andorra,AND,2021-06-14,1376
Andorra,AND,2021-06-15,1428
Andorra,AND,2021-06-16,1479
Andorra,AND,2021-06-17,1531
Andorra,AND,2021-06-18,1582
Andorra,AND,2021-06-19,1634
Andorra,AND,2021-06-20,1685
Andorra,AND,2021-06-21,1737
Andorra,AND,2021-06-22,1592
Andorra,AND,2021-06-23,1447
Andorra,AND,2021-06-24,1303
Andorra,AND,2021-06-25,1158
Andorra,AND,2021-06-26,1013
Andorra,AND,2021-06-27,868
Andorra,AND,2021-06-28,723
Andorra,AND,2021-06-29,637
Andorra,AND,2021-06-30,551
Andorra,AND,2021-07-01,465
Andorra,AND,2021-07-02,379
Andorra,AND,2021-07-03,293
Andorra,AND,2021-07-04,207
Andorra,AND,2021-07-05,121
Andorra,AND,2021-07-06,121
Andorra,AND,2021-07-07,121
Andorra,AND,2021-07-08,121
Andorra,AND,2021-07-09,121
Andorra,AND,2021-07-10,121
Andorra,AND,2021-07-11,121
Andorra,AND,2021-07-12,121
Andorra,AND,2021-07-13,355
Andorra,AND,2021-07-14,589
Andorra,AND,2021-07-15,824
Andorra,AND,2021-07-16,1058
Andorra,AND,2021-07-17,1293
Andorra,AND,2021-07-18,1527
Andorra,AND,2021-07-19,1762
Andorra,AND,2021-07-20,1554
Andorra,AND,2021-07-21,1346
Andorra,AND,2021-07-22,1138
Andorra,AND,2021-07-23,930
Andorra,AND,2021-07-24,721
Andorra,AND,2021-07-25,513
Andorra,AND,2021-07-26,305
Andorra,AND,2021-07-27,305
Andorra,AND,2021-07-28,305
Andorra,AND,2021-07-29,305
Andorra,AND,2021-07-30,305
Andorra,AND,2021-07-31,305
Andorra,AND,2021-08-01,305
Andorra,AND,2021-08-02,316
Andorra,AND,2021-08-03,327
Andorra,AND,2021-08-04,338
Andorra,AND,2021-08-05,349
Andorra,AND,2021-08-06,360
Andorra,AND,2021-08-07,371
Andorra,AND,2021-08-08,381
Andorra,AND,2021-08-09,381
Andorra,AND,2021-08-10,381
Andorra,AND,2021-08-11,381
Andorra,AND,2021-08-12,381
Andorra,AND,2021-08-13,381
Andorra,AND,2021-08-14,381
Andorra,AND,2021-08-15,381
Andorra,AND,2021-08-16,370
