NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-02-12;Dona;60 a 69;80;1402;1621;25;3;148;48;0;40;40;43;35;1267;1503;782;566
CATALUNYA;GLOBAL;2021-02-12;Dona;70 a 79;64;863;486;21;4;208;49;2;40;24;37;25;764;465;63;81
CATALUNYA;GLOBAL;2021-02-12;Dona;80 o més;65;1356;568;36;3;260;9;12;35;30;41;25;1116;472;186;532
CATALUNYA;GLOBAL;2021-02-12;Home;0 a 9;75;1079;566;1;0;0;0;0;54;21;59;18;1055;553;0;0
CATALUNYA;GLOBAL;2021-02-12;Home;10 a 19;115;2268;608;0;0;1;0;0;78;37;95;34;2167;576;34;6
CATALUNYA;GLOBAL;2021-02-12;Home;20 a 29;102;937;1322;1;1;9;2;0;39;63;50;61;850;1233;548;240
CATALUNYA;GLOBAL;2021-02-12;Home;30 a 39;105;1073;1423;7;0;29;5;0;52;53;56;51;976;1350;1310;327
CATALUNYA;GLOBAL;2021-02-12;Home;40 a 49;142;1485;2123;7;0;70;18;0;60;82;71;78;1357;2009;2507;468
CATALUNYA;GLOBAL;2021-02-12;Home;50 a 59;119;1313;2029;24;11;182;68;3;56;63;52;64;1178;1909;1551;416
CATALUNYA;GLOBAL;2021-02-12;Home;60 a 69;85;1082;1215;27;6;324;131;1;34;51;37;51;953;1146;397;267
CATALUNYA;GLOBAL;2021-02-12;Home;70 a 79;50;854;428;30;2;354;135;8;29;21;35;22;758;389;103;89
CATALUNYA;GLOBAL;2021-02-12;Home;80 o més;34;781;339;28;2;313;21;18;20;14;23;13;668;305;47;132
CATALUNYA;GLOBAL;2021-02-11;Altres;N/A;44;1247;68;9;0;134;35;0;33;11;30;6;1221;60;204;88
CATALUNYA;GLOBAL;2021-02-11;Dona;0 a 9;70;855;431;1;0;1;0;0;50;20;44;15;815;423;0;0
CATALUNYA;GLOBAL;2021-02-11;Dona;10 a 19;154;2060;732;1;0;3;0;0;106;48;97;43;1927;695;23;15
CATALUNYA;GLOBAL;2021-02-11;Dona;20 a 29;141;1905;1898;0;0;10;1;0;61;80;55;80;1652;1718;1049;677
CATALUNYA;GLOBAL;2021-02-11;Dona;30 a 39;121;2280;2102;4;0;17;4;0;64;57;61;64;1987;1933;1512;700
CATALUNYA;GLOBAL;2021-02-11;Dona;40 a 49;167;3058;3223;12;0;62;6;0;82;85;89;88;2634;2960;2184;1042
CATALUNYA;GLOBAL;2021-02-11;Dona;50 a 59;115;2800;3237;17;6;96;24;1;58;57;63;67;2420;2972;1456;877
CATALUNYA;GLOBAL;2021-02-11;Dona;60 a 69;82;1410;1934;12;1;151;48;1;44;38;49;42;1254;1820;406;463
CATALUNYA;GLOBAL;2021-02-11;Dona;70 a 79;74;646;601;20;2;218;52;5;38;36;39;38;575;575;19;66
CATALUNYA;GLOBAL;2021-02-11;Dona;80 o més;56;1384;556;30;0;281;7;21;32;24;35;23;1155;481;52;318
CATALUNYA;GLOBAL;2021-02-11;Home;0 a 9;64;971;508;0;0;0;0;0;49;15;50;16;935;497;0;0
CATALUNYA;GLOBAL;2021-02-11;Home;10 a 19;141;2055;817;0;0;1;0;0;90;51;78;47;1947;779;5;7
CATALUNYA;GLOBAL;2021-02-11;Home;20 a 29;102;974;1241;2;1;9;2;0;44;58;35;57;876;1169;520;250
CATALUNYA;GLOBAL;2021-02-11;Home;30 a 39;74;1057;1365;3;1;32;4;0;28;46;29;50;942;1292;1284;322
CATALUNYA;GLOBAL;2021-02-11;Home;40 a 49;132;1376;2104;7;0;83;18;0;61;71;74;70;1246;2009;2869;388
CATALUNYA;GLOBAL;2021-02-11;Home;50 a 59;101;1238;2035;14;6;199;62;0;45;56;54;60;1094;1907;1456;355
CATALUNYA;GLOBAL;2021-02-11;Home;60 a 69;81;904;1442;29;7;344;134;3;36;45;39;48;793;1371;209;179
CATALUNYA;GLOBAL;2021-02-11;Home;70 a 79;52;688;457;23;7;372;142;11;26;26;28;25;592;429;57;53
CATALUNYA;GLOBAL;2021-02-11;Home;80 o més;48;688;341;33;0;347;19;9;28;20;28;21;588;308;18;85
CATALUNYA;GLOBAL;2021-02-10;Altres;N/A;48;1284;71;6;2;141;37;0;35;13;31;2;1236;62;44;124
CATALUNYA;GLOBAL;2021-02-10;Dona;0 a 9;56;971;468;0;0;0;0;0;45;11;43;11;952;459;0;0
CATALUNYA;GLOBAL;2021-02-10;Dona;10 a 19;137;2214;751;1;0;2;0;0;88;49;87;50;2094;718;12;15
CATALUNYA;GLOBAL;2021-02-10;Dona;20 a 29;104;2307;1700;4;0;11;1;0;51;53;52;53;1927;1518;1084;754
CATALUNYA;GLOBAL;2021-02-10;Dona;30 a 39;102;2778;1978;4;1;19;5;0;52;50;56;47;2389;1767;1608;867
CATALUNYA;GLOBAL;2021-02-10;Dona;40 a 49;182;3808;2946;2;0;62;7;0;93;89;95;82;3279;2669;2174;1334
CATALUNYA;GLOBAL;2021-02-10;Dona;50 a 59;134;3711;3047;8;0;100;23;0;60;74;59;71;3163;2758;1236;1184
CATALUNYA;GLOBAL;2021-02-10;Dona;60 a 69;77;1800;1896;10;3;163;49;1;34;43;45;38;1564;1767;106;568
CATALUNYA;GLOBAL;2021-02-10;Dona;70 a 79;62;728;643;15;2;226;54;1;37;25;37;22;627;607;47;39
CATALUNYA;GLOBAL;2021-02-10;Dona;80 o més;67;1526;681;21;0;301;9;20;44;23;42;25;1165;590;163;245
CATALUNYA;GLOBAL;2021-02-10;Home;0 a 9;74;1109;523;0;0;0;0;0;55;19;56;18;1075;509;0;0
CATALUNYA;GLOBAL;2021-02-10;Home;10 a 19;139;2249;876;2;0;2;0;0;94;45;99;42;2144;847;7;16
CATALUNYA;GLOBAL;2021-02-10;Home;20 a 29;104;1008;1155;2;0;8;2;0;50;54;48;53;899;1076;399;300
CATALUNYA;GLOBAL;2021-02-10;Home;30 a 39;99;1150;1252;8;1;30;5;0;36;63;45;60;1000;1164;828;419
CATALUNYA;GLOBAL;2021-02-10;Home;40 a 49;137;1569;1811;12;1;82;19;0;58;79;54;71;1390;1722;1401;467
CATALUNYA;GLOBAL;2021-02-10;Home;50 a 59;135;1467;1887;20;5;211;66;2;52;83;56;77;1293;1781;817;400
CATALUNYA;GLOBAL;2021-02-10;Home;60 a 69;77;1035;1316;33;7;350;138;4;42;35;45;36;892;1251;56;237
CATALUNYA;GLOBAL;2021-02-10;Home;70 a 79;44;707;466;25;8;397;147;9;30;14;30;13;604;431;19;56
CATALUNYA;GLOBAL;2021-02-10;Home;80 o més;40;748;352;31;2;354;20;18;27;13;25;12;616;317;30;77
CATALUNYA;GLOBAL;2021-02-09;Altres;N/A;56;1191;92;15;2;139;35;1;35;21;34;6;1141;74;17;158
CATALUNYA;GLOBAL;2021-02-09;Dona;0 a 9;87;1086;534;0;0;0;0;0;67;20;72;22;1053;517;0;0
CATALUNYA;GLOBAL;2021-02-09;Dona;10 a 19;167;2814;882;0;0;1;0;0;126;41;124;44;2680;858;13;25
CATALUNYA;GLOBAL;2021-02-09;Dona;20 a 29;135;2528;1804;1;0;11;1;0;61;74;64;72;2151;1639;347;1126
CATALUNYA;GLOBAL;2021-02-09;Dona;30 a 39;151;2919;1941;2;1;19;5;0;74;77;75;82;2522;1783;528;1252
CATALUNYA;GLOBAL;2021-02-09;Dona;40 a 49;162;4056;2649;13;2;60;9;0;87;75;93;84;3533;2395;571;1852
CATALUNYA;GLOBAL;2021-02-09;Dona;50 a 59;147;3920;2828;8;2;109;23;0;78;69;79;73;3391;2557;442;1691
CATALUNYA;GLOBAL;2021-02-09;Dona;60 a 69;100;2000;1938;22;6;173;49;1;42;58;49;64;1770;1805;117;821
CATALUNYA;GLOBAL;2021-02-09;Dona;70 a 79;78;1009;642;15;3;230;54;3;44;34;45;39;916;607;36;90
CATALUNYA;GLOBAL;2021-02-09;Dona;80 o més;103;1802;579;29;1;330;9;14;75;28;81;28;1436;527;143;319
CATALUNYA;GLOBAL;2021-02-09;Home;0 a 9;96;1171;647;0;0;0;0;0;77;19;76;21;1148;623;0;0
CATALUNYA;GLOBAL;2021-02-09;Home;10 a 19;180;2866;969;0;0;1;0;0;125;55;124;54;2713;922;4;13
CATALUNYA;GLOBAL;2021-02-09;Home;20 a 29;98;1215;1131;1;0;7;2;0;46;52;45;45;1098;1060;127;469
CATALUNYA;GLOBAL;2021-02-09;Home;30 a 39;110;1284;1140;3;0;27;5;0;51;59;60;57;1137;1079;194;568
CATALUNYA;GLOBAL;2021-02-09;Home;40 a 49;161;1844;1662;12;1;87;19;0;61;100;72;104;1662;1570;280;698
CATALUNYA;GLOBAL;2021-02-09;Home;50 a 59;146;1772;1654;16;6;221;67;2;68;78;78;79;1592;1542;203;627
CATALUNYA;GLOBAL;2021-02-09;Home;60 a 69;87;1346;1118;25;10;355;144;2;42;45;49;47;1190;1057;49;364
CATALUNYA;GLOBAL;2021-02-09;Home;70 a 79;66;1017;458;29;13;415;143;10;38;28;42;28;894;426;27;83
CATALUNYA;GLOBAL;2021-02-09;Home;80 o més;65;1022;379;31;4;371;21;20;43;22;41;26;876;346;25;84
CATALUNYA;GLOBAL;2021-02-08;Altres;N/A;59;1109;89;5;1;146;35;0;35;24;28;8;1067;81;45;113
CATALUNYA;GLOBAL;2021-02-08;Dona;0 a 9;90;1187;697;0;0;0;0;0;66;24;70;26;1137;678;0;0
CATALUNYA;GLOBAL;2021-02-08;Dona;10 a 19;170;2391;844;0;0;1;0;0;94;76;99;75;2271;812;20;13
CATALUNYA;GLOBAL;2021-02-08;Dona;20 a 29;127;1805;1416;2;0;12;1;0;52;75;53;82;1538;1282;278;642
CATALUNYA;GLOBAL;2021-02-08;Dona;30 a 39;178;2060;1681;8;0;20;5;0;67;111;56;117;1792;1537;333;865
CATALUNYA;GLOBAL;2021-02-08;Dona;40 a 49;235;2840;2234;8;0;52;10;0;113;122;107;143;2463;2020;437;1273
CATALUNYA;GLOBAL;2021-02-08;Dona;50 a 59;213;2641;2184;19;2;118;25;0;98;115;88;130;2284;1946;370;1316
CATALUNYA;GLOBAL;2021-02-08;Dona;60 a 69;123;1604;1477;15;4;180;47;2;56;67;54;72;1439;1353;178;640
CATALUNYA;GLOBAL;2021-02-08;Dona;70 a 79;89;955;706;14;1;253;60;8;34;55;33;55;857;666;23;177
CATALUNYA;GLOBAL;2021-02-08;Dona;80 o més;90;1757;711;30;1;344;8;17;58;32;55;32;1476;612;95;732
CATALUNYA;GLOBAL;2021-02-08;Home;0 a 9;100;1245;748;1;0;0;0;0;74;26;72;26;1208;726;0;0
CATALUNYA;GLOBAL;2021-02-08;Home;10 a 19;205;2376;1017;0;0;2;1;0;128;77;127;79;2270;974;6;4
CATALUNYA;GLOBAL;2021-02-08;Home;20 a 29;117;921;891;0;0;7;2;0;54;63;53;68;828;844;109;237
CATALUNYA;GLOBAL;2021-02-08;Home;30 a 39;155;1133;1020;4;0;31;5;0;67;88;61;87;1023;975;116;342
CATALUNYA;GLOBAL;2021-02-08;Home;40 a 49;205;1491;1297;12;0;95;22;0;85;120;62;119;1334;1235;126;440
CATALUNYA;GLOBAL;2021-02-08;Home;50 a 59;211;1482;1150;23;5;217;66;0;88;123;69;127;1330;1072;117;450
CATALUNYA;GLOBAL;2021-02-08;Home;60 a 69;139;1285;873;30;6;355;138;4;61;78;56;83;1153;822;59;272
CATALUNYA;GLOBAL;2021-02-08;Home;70 a 79;90;1040;525;20;3;420;143;9;37;53;36;58;917;484;12;139
CATALUNYA;GLOBAL;2021-02-08;Home;80 o més;54;933;400;25;3;380;21;17;24;30;24;33;779;366;26;222
CATALUNYA;GLOBAL;2021-02-07;Altres;N/A;18;197;15;5;2;145;37;2;12;6;11;3;191;13;14;1
CATALUNYA;GLOBAL;2021-02-07;Dona;0 a 9;10;154;107;0;0;0;0;0;4;6;3;7;148;102;0;0
CATALUNYA;GLOBAL;2021-02-07;Dona;10 a 19;40;283;155;0;0;1;0;0;19;21;13;18;265;148;1;1
CATALUNYA;GLOBAL;2021-02-07;Dona;20 a 29;33;280;260;4;0;15;1;0;14;19;10;20;243;229;42;53
CATALUNYA;GLOBAL;2021-02-07;Dona;30 a 39;51;385;287;1;0;16;5;0;14;37;13;33;343;261;24;65
CATALUNYA;GLOBAL;2021-02-07;Dona;40 a 49;58;425;373;8;2;54;12;1;9;49;12;40;393;342;37;76
CATALUNYA;GLOBAL;2021-02-07;Dona;50 a 59;56;414;445;9;1;118;24;0;17;39;16;31;362;403;33;80
CATALUNYA;GLOBAL;2021-02-07;Dona;60 a 69;36;270;266;14;4;185;44;0;19;17;14;11;246;249;9;52
CATALUNYA;GLOBAL;2021-02-07;Dona;70 a 79;18;222;136;16;5;267;64;4;7;11;7;8;202;129;3;16
CATALUNYA;GLOBAL;2021-02-07;Dona;80 o més;22;498;198;27;2;370;8;23;11;11;12;10;416;170;7;138
CATALUNYA;GLOBAL;2021-02-07;Home;0 a 9;16;182;131;0;0;0;0;0;11;5;7;5;174;128;0;0
CATALUNYA;GLOBAL;2021-02-07;Home;10 a 19;30;278;132;1;1;3;1;0;18;12;16;8;261;129;1;0
CATALUNYA;GLOBAL;2021-02-07;Home;20 a 29;40;189;183;0;0;9;2;0;14;26;11;23;174;168;20;19
CATALUNYA;GLOBAL;2021-02-07;Home;30 a 39;40;196;192;2;1;38;5;0;14;26;8;25;173;186;21;25
CATALUNYA;GLOBAL;2021-02-07;Home;40 a 49;53;319;287;8;2;98;25;4;14;39;12;35;286;272;33;42
CATALUNYA;GLOBAL;2021-02-07;Home;50 a 59;54;279;296;16;2;235;63;1;21;33;23;32;256;279;30;50
CATALUNYA;GLOBAL;2021-02-07;Home;60 a 69;31;250;238;18;8;368;142;1;17;14;12;14;218;221;7;41
CATALUNYA;GLOBAL;2021-02-07;Home;70 a 79;25;268;128;12;8;442;146;4;10;15;10;12;238;119;0;10
CATALUNYA;GLOBAL;2021-02-07;Home;80 o més;20;280;122;17;1;387;26;12;11;9;12;8;233;109;2;27
CATALUNYA;GLOBAL;2021-02-06;Altres;N/A;30;775;20;12;1;144;34;0;22;8;22;2;750;16;13;36
CATALUNYA;GLOBAL;2021-02-06;Dona;0 a 9;24;328;149;0;0;0;0;0;11;13;13;14;314;147;0;0
CATALUNYA;GLOBAL;2021-02-06;Dona;10 a 19;52;952;192;0;0;1;0;0;33;19;32;18;904;187;3;3
CATALUNYA;GLOBAL;2021-02-06;Dona;20 a 29;40;772;362;3;0;13;1;0;16;24;22;24;653;320;91;291
CATALUNYA;GLOBAL;2021-02-06;Dona;30 a 39;73;853;451;4;0;19;5;0;25;48;23;49;763;406;62;344
CATALUNYA;GLOBAL;2021-02-06;Dona;40 a 49;88;1019;685;2;0;51;10;0;35;53;35;49;903;633;98;564
CATALUNYA;GLOBAL;2021-02-06;Dona;50 a 59;67;958;708;9;2;111;22;0;23;44;31;48;843;645;84;538
CATALUNYA;GLOBAL;2021-02-06;Dona;60 a 69;40;617;435;10;3;175;41;1;17;23;17;24;566;405;36;254
CATALUNYA;GLOBAL;2021-02-06;Dona;70 a 79;28;447;199;15;1;257;65;4;12;16;14;16;404;185;4;80
CATALUNYA;GLOBAL;2021-02-06;Dona;80 o més;34;921;250;23;2;359;9;21;22;12;23;14;790;231;40;481
CATALUNYA;GLOBAL;2021-02-06;Home;0 a 9;25;353;171;0;0;0;0;0;16;9;15;9;331;166;0;0
CATALUNYA;GLOBAL;2021-02-06;Home;10 a 19;47;941;198;1;0;1;0;0;26;21;25;22;888;190;1;2
CATALUNYA;GLOBAL;2021-02-06;Home;20 a 29;42;501;211;0;0;8;2;0;21;21;22;21;456;196;41;65
CATALUNYA;GLOBAL;2021-02-06;Home;30 a 39;47;551;283;6;0;37;6;0;16;31;16;34;494;265;33;128
CATALUNYA;GLOBAL;2021-02-06;Home;40 a 49;71;766;403;9;2;96;25;2;30;41;34;44;696;386;46;211
CATALUNYA;GLOBAL;2021-02-06;Home;50 a 59;63;682;433;17;0;227;65;1;25;38;30;34;617;417;35;188
CATALUNYA;GLOBAL;2021-02-06;Home;60 a 69;47;597;310;19;8;359;141;3;18;29;20;29;540;298;19;115
CATALUNYA;GLOBAL;2021-02-06;Home;70 a 79;23;425;166;33;0;433;144;9;12;11;13;9;381;147;6;68
CATALUNYA;GLOBAL;2021-02-06;Home;80 o més;15;456;161;31;3;385;25;23;10;5;10;5;395;141;16;159
CATALUNYA;GLOBAL;2021-02-05;Altres;N/A;81;1265;58;6;0;139;34;0;62;19;42;6;1219;53;13;193
CATALUNYA;GLOBAL;2021-02-05;Dona;0 a 9;97;1344;558;0;0;1;0;0;74;23;74;16;1302;542;0;0
CATALUNYA;GLOBAL;2021-02-05;Dona;10 a 19;166;3144;812;0;0;1;0;0;90;76;105;79;2973;782;5;36
CATALUNYA;GLOBAL;2021-02-05;Dona;20 a 29;123;2131;1152;2;0;12;1;0;62;61;74;58;1857;1025;166;1421
CATALUNYA;GLOBAL;2021-02-05;Dona;30 a 39;138;2453;1362;5;1;19;5;0;56;82;65;78;2151;1231;188;1900
CATALUNYA;GLOBAL;2021-02-05;Dona;40 a 49;191;3090;1804;5;2;46;9;0;93;98;98;93;2710;1623;262;3113
CATALUNYA;GLOBAL;2021-02-05;Dona;50 a 59;164;2815;1792;12;3;110;21;1;82;82;94;79;2397;1618;224;3011
CATALUNYA;GLOBAL;2021-02-05;Dona;60 a 69;97;1558;1134;13;2;166;42;0;46;51;47;61;1366;1048;128;1395
CATALUNYA;GLOBAL;2021-02-05;Dona;70 a 79;71;896;601;19;7;255;66;4;37;34;38;35;786;573;28;197
CATALUNYA;GLOBAL;2021-02-05;Dona;80 o més;72;1595;691;32;1;357;10;25;45;27;47;32;1298;600;145;1068
CATALUNYA;GLOBAL;2021-02-05;Home;0 a 9;93;1467;682;0;0;0;0;0;68;25;84;22;1416;674;0;0
CATALUNYA;GLOBAL;2021-02-05;Home;10 a 19;162;3379;755;1;0;0;0;0;117;45;116;50;3195;729;2;14
CATALUNYA;GLOBAL;2021-02-05;Home;20 a 29;119;1202;688;2;0;7;2;0;69;50;67;55;1077;646;45;533
CATALUNYA;GLOBAL;2021-02-05;Home;30 a 39;129;1280;743;5;0;32;6;0;59;70;66;67;1156;706;68;833
CATALUNYA;GLOBAL;2021-02-05;Home;40 a 49;180;1660;1101;8;0;94;24;1;88;92;102;107;1481;1043;63;1076
CATALUNYA;GLOBAL;2021-02-05;Home;50 a 59;159;1458;982;20;4;221;66;0;68;91;83;100;1315;914;51;1074
CATALUNYA;GLOBAL;2021-02-05;Home;60 a 69;105;1070;752;25;4;357;143;6;50;55;56;55;945;703;34;701
CATALUNYA;GLOBAL;2021-02-05;Home;70 a 79;58;900;417;30;7;420;149;8;33;25;40;24;813;400;18;185
CATALUNYA;GLOBAL;2021-02-05;Home;80 o més;54;757;405;44;2;378;25;24;20;34;22;34;652;372;54;275
CATALUNYA;GLOBAL;2021-02-04;Altres;N/A;79;1393;70;15;2;155;35;0;53;26;47;7;1342;63;29;131
CATALUNYA;GLOBAL;2021-02-04;Dona;0 a 9;84;1362;579;0;0;1;0;0;65;19;66;17;1319;567;0;0
CATALUNYA;GLOBAL;2021-02-04;Dona;10 a 19;199;3255;800;1;0;2;0;0;135;64;150;68;3087;765;5;35
CATALUNYA;GLOBAL;2021-02-04;Dona;20 a 29;144;2637;1221;4;0;13;1;0;74;70;78;72;2304;1084;114;1039
CATALUNYA;GLOBAL;2021-02-04;Dona;30 a 39;143;2975;1503;3;0;21;4;0;72;71;78;75;2580;1384;119;1296
CATALUNYA;GLOBAL;2021-02-04;Dona;40 a 49;214;3901;1949;5;0;52;11;0;106;108;117;122;3391;1777;148;1961
CATALUNYA;GLOBAL;2021-02-04;Dona;50 a 59;198;3928;2068;17;1;121;21;0;102;96;106;101;3404;1870;146;1978
CATALUNYA;GLOBAL;2021-02-04;Dona;60 a 69;117;1831;1366;19;1;173;46;1;54;63;58;58;1608;1280;56;883
CATALUNYA;GLOBAL;2021-02-04;Dona;70 a 79;78;776;559;15;1;277;62;3;43;35;43;38;663;537;35;222
CATALUNYA;GLOBAL;2021-02-04;Dona;80 o més;88;1773;499;37;0;380;9;28;55;33;52;34;1354;448;154;1407
CATALUNYA;GLOBAL;2021-02-04;Home;0 a 9;110;1400;628;1;0;1;0;0;78;32;81;30;1364;621;0;0
CATALUNYA;GLOBAL;2021-02-04;Home;10 a 19;180;3450;903;1;0;1;0;0;129;51;139;56;3279;870;2;19
CATALUNYA;GLOBAL;2021-02-04;Home;20 a 29;112;1308;758;1;0;9;2;0;52;60;50;62;1182;720;41;362
CATALUNYA;GLOBAL;2021-02-04;Home;30 a 39;130;1290;851;6;1;34;7;0;62;68;60;70;1162;808;43;521
CATALUNYA;GLOBAL;2021-02-04;Home;40 a 49;182;1732;1129;14;1;104;25;0;87;95;87;102;1569;1063;61;672
CATALUNYA;GLOBAL;2021-02-04;Home;50 a 59;166;1535;980;26;5;229;76;3;84;82;86;76;1370;925;66;673
CATALUNYA;GLOBAL;2021-02-04;Home;60 a 69;113;1098;859;25;7;380;146;1;50;63;59;61;980;804;30;482
CATALUNYA;GLOBAL;2021-02-04;Home;70 a 79;69;859;452;29;8;443;154;7;34;35;39;34;753;423;19;206
CATALUNYA;GLOBAL;2021-02-04;Home;80 o més;68;901;363;31;2;399;24;23;40;28;42;32;747;344;43;396
CATALUNYA;GLOBAL;2021-02-03;Altres;N/A;85;1280;77;11;1;156;35;0;55;30;51;9;1228;69;1;169
CATALUNYA;GLOBAL;2021-02-03;Dona;0 a 9;108;1263;561;0;0;1;0;0;78;30;82;26;1230;547;0;0
CATALUNYA;GLOBAL;2021-02-03;Dona;10 a 19;187;2981;877;1;0;1;0;0;132;55;135;54;2804;851;2;24
CATALUNYA;GLOBAL;2021-02-03;Dona;20 a 29;172;2870;1382;2;0;13;1;0;77;95;93;94;2459;1220;44;1261
CATALUNYA;GLOBAL;2021-02-03;Dona;30 a 39;175;3283;1630;7;0;25;4;0;73;102;79;104;2876;1480;57;1529
CATALUNYA;GLOBAL;2021-02-03;Dona;40 a 49;226;4338;2164;11;3;55;12;0;118;108;123;109;3769;1938;86;2578
CATALUNYA;GLOBAL;2021-02-03;Dona;50 a 59;163;4391;2119;9;2;125;22;1;80;83;96;74;3814;1881;99;2380
CATALUNYA;GLOBAL;2021-02-03;Dona;60 a 69;120;2116;1400;14;2;183;45;1;59;61;66;66;1865;1301;43;1069
CATALUNYA;GLOBAL;2021-02-03;Dona;70 a 79;77;941;636;25;6;289;64;3;31;46;39;45;812;601;21;177
CATALUNYA;GLOBAL;2021-02-03;Dona;80 o més;113;2222;705;38;1;392;8;24;73;40;90;40;1735;627;83;1311
CATALUNYA;GLOBAL;2021-02-03;Home;0 a 9;106;1330;625;0;0;1;0;0;88;18;85;20;1287;613;0;0
CATALUNYA;GLOBAL;2021-02-03;Home;10 a 19;234;3002;965;0;0;1;0;0;162;72;147;74;2872;936;2;8
CATALUNYA;GLOBAL;2021-02-03;Home;20 a 29;133;1355;826;2;0;11;3;0;58;75;63;78;1240;780;15;466
CATALUNYA;GLOBAL;2021-02-03;Home;30 a 39;115;1403;818;7;0;30;6;0;47;68;61;68;1240;768;33;702
CATALUNYA;GLOBAL;2021-02-03;Home;40 a 49;187;1993;1071;10;3;99;26;0;87;100;109;108;1800;1008;19;821
CATALUNYA;GLOBAL;2021-02-03;Home;50 a 59;163;1745;1038;18;7;235;73;0;79;84;94;87;1574;969;23;778
CATALUNYA;GLOBAL;2021-02-03;Home;60 a 69;124;1267;874;24;13;395;145;3;64;60;66;60;1117;824;19;526
CATALUNYA;GLOBAL;2021-02-03;Home;70 a 79;57;889;491;27;7;458;157;14;28;29;35;26;772;465;5;176
CATALUNYA;GLOBAL;2021-02-03;Home;80 o més;73;1007;399;40;4;395;23;21;47;26;49;29;822;370;27;355
CATALUNYA;GLOBAL;2021-02-02;Altres;N/A;77;1317;85;8;2;160;37;0;49;28;46;6;1264;75;5;140
CATALUNYA;GLOBAL;2021-02-02;Dona;0 a 9;120;1514;669;0;0;2;0;0;89;31;95;34;1485;659;0;0
CATALUNYA;GLOBAL;2021-02-02;Dona;10 a 19;239;3373;930;1;0;1;0;0;171;68;179;77;3203;894;1;12
CATALUNYA;GLOBAL;2021-02-02;Dona;20 a 29;159;2836;1219;1;1;12;1;0;87;72;92;85;2476;1086;76;1050
CATALUNYA;GLOBAL;2021-02-02;Dona;30 a 39;178;3183;1514;5;1;23;4;0;90;88;91;93;2771;1357;77;1241
CATALUNYA;GLOBAL;2021-02-02;Dona;40 a 49;261;4432;2024;6;0;53;11;0;111;150;125;161;3898;1803;114;1839
CATALUNYA;GLOBAL;2021-02-02;Dona;50 a 59;213;4000;1966;18;2;128;23;2;110;103;120;114;3488;1732;119;1917
CATALUNYA;GLOBAL;2021-02-02;Dona;60 a 69;148;2085;1386;20;3;180;50;0;73;75;74;76;1855;1278;48;868
CATALUNYA;GLOBAL;2021-02-02;Dona;70 a 79;97;962;636;25;1;296;65;8;44;53;45;53;844;611;22;207
CATALUNYA;GLOBAL;2021-02-02;Dona;80 o més;121;1819;706;52;3;407;10;22;76;45;88;45;1464;619;115;1345
CATALUNYA;GLOBAL;2021-02-02;Home;0 a 9;144;1622;734;0;0;1;0;0;107;37;111;40;1574;717;0;0
CATALUNYA;GLOBAL;2021-02-02;Home;10 a 19;261;3558;1034;0;0;1;0;0;192;69;205;68;3408;1004;1;9
CATALUNYA;GLOBAL;2021-02-02;Home;20 a 29;141;1411;835;3;0;14;3;0;80;61;63;68;1264;784;18;423
CATALUNYA;GLOBAL;2021-02-02;Home;30 a 39;153;1416;848;6;1;31;7;0;76;77;77;83;1286;797;23;535
CATALUNYA;GLOBAL;2021-02-02;Home;40 a 49;229;2021;1158;12;2;104;27;0;106;123;127;140;1845;1078;35;628
CATALUNYA;GLOBAL;2021-02-02;Home;50 a 59;177;1912;927;27;7;248;76;2;97;80;113;87;1714;866;30;668
CATALUNYA;GLOBAL;2021-02-02;Home;60 a 69;125;1318;798;30;9;407;149;5;54;71;65;76;1158;752;19;467
CATALUNYA;GLOBAL;2021-02-02;Home;70 a 79;87;980;471;33;12;470;163;12;51;36;50;39;869;436;20;164
CATALUNYA;GLOBAL;2021-02-02;Home;80 o més;71;975;411;34;4;406;22;20;52;19;56;17;836;370;32;363
CATALUNYA;GLOBAL;2021-02-01;Altres;N/A;63;1221;85;7;2;167;37;1;47;16;39;3;1173;80;69;121
CATALUNYA;GLOBAL;2021-02-01;Dona;0 a 9;108;1269;817;1;0;3;0;0;82;26;76;25;1239;797;0;0
CATALUNYA;GLOBAL;2021-02-01;Dona;10 a 19;239;2972;1065;1;0;2;0;0;157;82;130;90;2853;1030;3;24
CATALUNYA;GLOBAL;2021-02-01;Dona;20 a 29;204;2262;1497;2;0;14;0;0;102;102;73;97;1951;1315;184;896
CATALUNYA;GLOBAL;2021-02-01;Dona;30 a 39;250;2640;1794;4;0;23;3;0;113;137;82;140;2307;1605;226;1027
CATALUNYA;GLOBAL;2021-02-01;Dona;40 a 49;355;3346;2520;10;5;53;11;0;138;217;121;228;2955;2253;247;1506
CATALUNYA;GLOBAL;2021-02-01;Dona;50 a 59;254;3121;2114;14;2;126;25;0;105;149;92;143;2728;1876;212;1378
CATALUNYA;GLOBAL;2021-02-01;Dona;60 a 69;176;1673;1441;24;13;183;51;1;72;104;64;110;1490;1309;96;708
